,adaptive_n_back.hddm_drift,adaptive_n_back.hddm_non_decision,adaptive_n_back.hddm_thresh,adaptive_n_back.mean_load,angling_risk_task_always_sunny.keep_adjusted_clicks,angling_risk_task_always_sunny.keep_loss_percent,angling_risk_task_always_sunny.keep_score,angling_risk_task_always_sunny.release_adjusted_clicks,angling_risk_task_always_sunny.release_loss_percent,angling_risk_task_always_sunny.release_score,attention_network_task.alerting_hddm_drift,attention_network_task.conflict_hddm_drift,attention_network_task.hddm_drift,attention_network_task.hddm_non_decision,attention_network_task.hddm_thresh,attention_network_task.orienting_hddm_drift,bickel_titrator.hyp_discount_rate_large,bickel_titrator.hyp_discount_rate_medium,bickel_titrator.hyp_discount_rate_small,choice_reaction_time.hddm_drift,choice_reaction_time.hddm_non_decision,choice_reaction_time.hddm_thresh,cognitive_reflection_survey.correct_proportion,cognitive_reflection_survey.intuitive_proportion,columbia_card_task_cold.avg_cards_chosen,columbia_card_task_cold.gain_sensitivity,columbia_card_task_cold.information_use,columbia_card_task_cold.loss_sensitivity,columbia_card_task_cold.probability_sensitivity,columbia_card_task_hot.avg_cards_chosen,columbia_card_task_hot.gain_sensitivity,columbia_card_task_hot.information_use,columbia_card_task_hot.loss_sensitivity,columbia_card_task_hot.probability_sensitivity,dietary_decision.health_sensitivity,dietary_decision.taste_sensitivity,digit_span.forward_span,digit_span.reverse_span,directed_forgetting.hddm_drift,directed_forgetting.hddm_non_decision,directed_forgetting.hddm_thresh,directed_forgetting.proactive_interference_hddm_drift,discount_titrate.percent_patient,dot_pattern_expectancy.AY-BY_hddm_drift,dot_pattern_expectancy.BX-BY_hddm_drift,dot_pattern_expectancy.bias,dot_pattern_expectancy.dprime,dot_pattern_expectancy.hddm_drift,dot_pattern_expectancy.hddm_non_decision,dot_pattern_expectancy.hddm_thresh,go_nogo.bias,go_nogo.dprime,hierarchical_rule.score,holt_laury_survey.safe_choices,information_sampling_task.Decreasing_Win_P_correct,information_sampling_task.Decreasing_Win_motivation,information_sampling_task.Fixed_Win_P_correct,information_sampling_task.Fixed_Win_motivation,keep_track.score,kirby.hyp_discount_rate_large,kirby.hyp_discount_rate_medium,kirby.hyp_discount_rate_small,local_global_letter.conflict_hddm_drift,local_global_letter.hddm_drift,local_global_letter.hddm_non_decision,local_global_letter.hddm_thresh,local_global_letter.switch_cost_hddm_drift,motor_selective_stop_signal.SSRT,motor_selective_stop_signal.hddm_drift,motor_selective_stop_signal.hddm_non_decision,motor_selective_stop_signal.hddm_thresh,motor_selective_stop_signal.reactive_control,motor_selective_stop_signal.selective_proactive_control,probabilistic_selection.positive_learning_bias,probabilistic_selection.value_sensitivity,psychological_refractory_period_two_choices.PRP_slope,ravens.score,recent_probes.hddm_drift,recent_probes.hddm_non_decision,recent_probes.hddm_thresh,recent_probes.proactive_interference_hddm_drift,shape_matching.hddm_drift,shape_matching.hddm_non_decision,shape_matching.hddm_thresh,shape_matching.stimulus_interference_hddm_drift,shift_task.acc,shift_task.learning_rate,simon.hddm_drift,simon.hddm_non_decision,simon.hddm_thresh,simon.simon_hddm_drift,simple_reaction_time.avg_rt,spatial_span.forward_span,spatial_span.reverse_span,stim_selective_stop_signal.SSRT,stim_selective_stop_signal.hddm_drift,stim_selective_stop_signal.hddm_non_decision,stim_selective_stop_signal.hddm_thresh,stop_signal.SSRT_high,stop_signal.SSRT_low,stop_signal.hddm_drift,stop_signal.hddm_non_decision,stop_signal.hddm_thresh,stop_signal.proactive_SSRT_speeding,stop_signal.proactive_slowing,stroop.hddm_drift,stroop.hddm_non_decision,stroop.hddm_thresh,stroop.stroop_hddm_drift,threebytwo.cue_switch_cost_hddm_drift_100.0,threebytwo.cue_switch_cost_hddm_drift_900.0,threebytwo.hddm_drift,threebytwo.hddm_non_decision,threebytwo.hddm_thresh,threebytwo.task_switch_cost_hddm_drift_100.0,threebytwo.task_switch_cost_hddm_drift_900.0,tower_of_london.avg_move_time,tower_of_london.num_extra_moves,tower_of_london.num_optimal_solutions,tower_of_london.planning_time,two_stage_decision.model_based,two_stage_decision.model_free,two_stage_decision.perseverance,writing_task.neutral_probability,writing_task.positive_probability
s473,1.0296512267,0.3153461359,1.5702958631000001,2.65,54.2352941176,0.4333333333,871,30.45,0.33333333330000003,578,-0.5707041204000001,-1.3063566288000001,3.5947412829000003,0.37015298090000004,2.1359252227,0.145432624,2.26777e-05,0.0003146534,0.0013295898,3.7292253144,0.2734526027,1.922400512,1.0,0.0,10.0,0.0666666667,3,-0.0026666667,-1.9166666667,10.0,-0.0373674912,1,-0.0004946996,-0.7517667845,0.0465345484,0.7328926021000001,8.0,7.1,2.4855703253,0.3807556548,1.8169432325,-0.9496482708,0.8333333333,-2.6709911693,-6.3043015637,-1.4345616294,1.6232718124,1.911297669,0.1509404281,1.5058449024,-0.8075379761,4.3503317988,207.0,5,0.8496757507,0.00199196,1.0,0.0022297972,0.6388888889000001,0.0002011893,0.0002011893,0.0006324555,-0.8060559376,1.8872693119,0.3701201022,2.0168299444,-0.3256841211,345.5,3.4526714677,0.2809462846,1.2296891087,34.0,13.5,-44.5784547471,57.3141210198,0.3376973789,18,1.7630561059,0.4284699792,1.9473610714,-0.18070457480000002,3.0227971553,0.384311618,1.6073040644,-1.6832914866,0.48635235730000004,0.0661135686,4.1707023551,0.3066902469,1.5426345682,0.0582157731,358.0,7.1,6.6,315.6666666667,3.5012869304,0.3056081485,1.7078351151,224.1666666667,214.0,4.3276568699,0.2653381969,1.9429405266000002,-10.1666666667,39.9401001541,2.9767513251,0.2907868873,2.3729145416,-1.2603423504,-0.29584726850000004,0.1542764601,2.0226123399000002,0.3631913647,1.6370995261,-0.3304700767,-0.3605493741,1759.9833333333,15,6,2541.0833333333,1.2253040201,-0.9357044457,0.8164326311000001,0.2029161739,0.5657648364
s475,0.8731194137,0.093596145,1.6877197648000002,1.75,19.2222222222,0.1,508,14.96,0.1666666667,357,-0.4111328916,-0.9161434132,3.081821024,0.3911241124,1.5934194016,0.165676232,0.0005159858,0.00048630710000000004,3.5467216797,3.1867310577,0.2936717938,1.3540356231000001,0.0,0.8333333333,5.7916666667,0.0125,2,-0.0041666667,-1.2083333333,5.375,0.024264705900000003,0,-0.0009705882,0.0416666667,-0.203929559,-0.0918934653,8.5,7.3,1.6629613983,0.4627143905,1.8079887084,-0.6808501556000001,0.0,-1.6068788048,0.36414887560000003,-0.2331515124,3.5345441135,2.1737717358,0.0079787709,2.0022898656,-0.8075379761,4.3503317988,143.0,9,0.6336494684,0.0017115589,0.6910768509,0.0016652069000000001,0.5,0.06403124240000001,0.0256124969,0.25,-0.40118013420000004,1.4524710549,0.4099337695,1.7401675046,0.25618221420000004,,,,,,,,,0.4464076571,2,1.5616125859,0.5389712720000001,1.7275295794,-0.120682465,,,,,,,2.994675447,0.3394308585,1.1385184378,-1.6795126251,299.5,5.3,5.2,,,,,360.25,310.5,3.8392776452,0.3824420481,1.1397579261,-49.75,0.49665635290000004,2.0286751612,0.4023785333,1.7654452596999999,-1.0244376124,-0.0632215143,-0.1909401047,1.1293365539,0.08610740480000001,1.9921137431,-0.7746955430000001,0.1809248532,2585.34375,6,6,3986.75,-0.4116820326,-0.21687645660000002,-0.4625518113,0.1750609719,0.1520313703
s477,0.9070482216,0.0477495532,1.2567505569,1.45,30.4782608696,0.2333333333,664,36.1666666667,0.4,615,0.11635666280000001,-0.7925745271,3.5606101775,0.33270682560000003,2.2592406572,-0.33260672750000003,3.23192e-05,0.0001618938,0.0011523438,4.0864651425,0.2535109883,1.31416795,0.33333333330000003,0.5,13.2916666667,-0.0791666667,0,-0.0015,-0.45833333330000003,19.6956521739,0.0691791045,1,-0.0012910448000000001,-2.572761194,0.0715559752,0.7987094743,6.1,4.2,,,,,0.7777777778,-3.7479715074,0.0737814477,0.0,5.3201349372,2.4707573999,0.1472395796,1.4662164382,0.0,5.965407751,192.0,6,0.7196039200000001,0.0018328192000000001,0.8773010254,0.0020847071,0.0833333333,0.0006324555,0.0015811388,0.0015811388,-1.4174504826,1.7486755934,0.38324834420000004,1.2831586887,-0.6445780603,277.8333333333,2.9176316432,0.2812517919,1.5941243138,-8.0,183.5,8.730179766100001,-7.1082636327,0.6027511185000001,7,,,,,2.3990102221000003,0.36121605370000004,1.2963549005,-1.9723789585,0.3970588235,0.040073445,2.7890691096999998,0.31146750830000003,1.3278212571,-0.6661891592,303.0,4.0,4.4,342.5,2.8247519287,0.3352467357,1.0476435904999999,253.8333333333,267.6666666667,2.9417701286,0.22887230860000002,2.0692416771,13.8333333333,32.7860244059,3.9822324015,0.27008051,2.2250480344,-0.7915169563000001,-0.3402275249,0.2432020568,0.482653306,0.055573925100000005,1.4692282386,-0.3476656333,-0.6193916947,1954.8788888889,16,5,2314.25,0.09247125640000001,-0.5626684119,-0.5560451598,0.1397758561,0.1232259717
s481,1.2509932376,0.26710601,1.4020580545,2.0,25.2,0.1666666667,605,16.6666666667,0.30000000000000004,330,-0.15987211810000002,-0.8556856713000001,4.4584790004,0.3218302328,3.4804201341,-1.0975301421,0.000277276,0.0006215324,6.375120000000001e-05,2.4167646165,0.2331765076,1.7761990129,0.6666666667000001,0.1666666667,10.7916666667,0.0125,2,-0.006500000000000001,-4.875,11.125,-0.0589882122,2,-0.0076345776,-2.855108055,-0.24789262720000002,-0.0932588364,8.6,6.5,2.3532764215,0.5086590671,2.264542565,0.39519286340000004,0.6111111111,0.2615121606,1.6359003404,0.1932209246,4.933693088,2.8805847434,0.17851469350000002,2.0965940169,-0.8893284577,4.1867508355,204.0,5,0.7845558166000001,0.0018107403,0.8862304688,0.001956,0.6111111111,0.0015811388,0.0015811388,0.009797959,-1.8381210107000001,2.0362629593,0.3774753826,1.5386623139,-0.2007476991,296.5,2.1601960367,0.3100741993,1.137650399,36.0,-10.0,14.0919223235,-7.5197074784,0.48551587430000004,8,1.7138886562,0.4891752042,2.0138711564,-0.5197381899,2.4430110595,0.38813945990000004,2.2728986065,-0.9772698778000001,0.5346534653,0.026010913,2.744975508,0.2688940711,1.4909221009,-0.7250063309,305.0,5.6,6.1,348.6666666667,3.3634181895,0.31542174430000003,1.4494058339,217.8333333333,252.6666666667,2.3356735455,0.2087377027,1.478674893,34.8333333333,98.3790029016,1.8920818137,0.3789858085,1.740682991,-0.6292004773000001,-0.8029105959,0.5166756694,1.8545008023,0.3161675913,2.0634973491,0.4292083856,-0.3910015079,2028.7777777778,8,8,3697.4166666667,-0.2514591801,0.2606806557,-0.4945619685,0.6305592315,0.2387538907
s483,0.9274421871,0.2153663996,1.1493376852,1.05,44.7777777778,0.4,784,34.0526315789,0.36666666670000003,607,-0.2426710649,-1.1033476961,2.7642636298000003,0.3238492148,1.5084031949,-0.5615046842,0.0014183628,0.0084420776,0.027747070300000003,4.2140826235,0.2614203794,1.6744639495,0.1666666667,0.33333333330000003,12.1666666667,-0.033333333300000004,2,-0.0186666667,-6.75,21.9583333333,-0.043292682900000004,1,-0.0014552846,-5.8028455285,0.6453917824000001,0.5278465606,11.1,8.3,1.1029984598,0.3742662418,1.5898375527000002,-0.2975456826,0.4166666667,-0.4320039526,1.3108190909,-0.22829995860000002,3.5248410059,2.6929785444,0.024916625100000003,2.2563537674,-1.0170844173,3.9312389163,181.0,4,0.9,0.0017792651,0.874609375,0.0014897656,0.8055555556,0.06403124240000001,0.06403124240000001,0.0256124969,-2.4609900713,1.3060781393,0.4101488102,1.3351032012,-0.9191888490000001,316.1666666667,2.4705003158,0.3655635868,1.8342552882,-11.5,51.5,10.2050741975,-9.1030501021,0.4487692974,12,1.7945820072,0.4445518578,2.0545149701,-0.9031362209,1.682172971,0.0656967147,2.4828233576,-0.6904623028,0.5135802469,0.0301193635,3.471476506,0.3210634865,0.842595337,-2.2479257866,329.5,6.5,5.1,275.0,2.7365084473,0.3824346913,2.6616537312,278.8333333333,287.8333333333,2.3493917115,0.335722385,1.7400063701000001,9.0,157.992451848,1.9513828029,0.3260320272,1.4217621518,-0.6905862622000001,-0.430194175,-0.4572630364,1.4633359427000001,0.32767553200000005,1.4438316674,-0.2826548383,0.22351804560000002,2998.545,0,7,3355.2727272727,1.9349388179,-1.2114761717,0.6992088011,0.7823611926,0.2003722487
s484,0.8623059321000001,0.37179701660000003,1.3939551771,1.1,17.75,0.2,406,10.6296296296,0.1,276,-0.3650646866,-0.9902176841,5.3664681007,0.3896104729,2.9958701623,0.5163623126,8.50679e-05,0.0005692291,0.0155283203,3.5552482781,0.2883566573,1.7844356619,0.0,0.33333333330000003,3.4166666667,0.0083333333,1,-0.0006666667,-1.4166666667,9.125,0.0029303655,0,0.0007796610000000001,-0.2168674699,0.0983877635,-0.0961140967,8.1,7.0,1.4276190932000001,0.6235334483,1.6206800281,-0.4627920783,0.2222222222,-3.5596755513,-1.7801711704,-0.2602683052,3.4510041959,1.7951462461,0.18382904560000002,2.0879164544,-1.0170844173,3.9312389163,112.0,6,0.6356148243,0.0007519226,0.7659990311,0.0009971358,0.33333333330000003,0.0015811388,0.009797959,0.0256124969,,,,,,,,,,,,-47.7097989988,51.0258708641,0.7511492304,1,1.5962626733,0.7762392287000001,1.963954903,-0.3523417193,2.5651529467,0.4713367606,1.77888333,-0.5267549809000001,0.4338235294,0.08701787350000001,3.0044628489,0.32687214270000003,1.269841044,-0.9977989629,360.5,5.4,5.4,327.0,2.5599244713,0.4265902616,1.2292757348,378.75,446.5,2.320069889,0.3949349091,1.1308823569,67.75,19.6176647427,1.7029991603,0.4064760727,1.690287282,-0.6007089269,-0.4501057034,-0.5138698478,0.8637608760000001,0.0680390574,1.9168118171000001,0.2137289223,0.3577294996,5473.0,-3,1,7316.1666666667,-0.18496793790000002,0.4001042624,0.1218972532,0.17954101890000002,0.4801633129
s488,0.8688327214,0.2040836516,1.6246224771,1.5,37.9090909091,0.2666666667,782,14.2608695652,0.2333333333,317,-0.2555557705,-0.532395032,2.3601890518,0.0151117798,3.5239712984000002,0.1647321642,0.006054364400000001,0.0004907951000000001,0.0035546875,1.2911506168,0.2665612613,1.355715724,0.1666666667,0.6666666667000001,15.2916666667,0.10416666670000001,0,0.0055000000000000005,-0.625,9.5416666667,0.29285136500000003,0,-0.0012032356,-0.47148634980000004,-0.0248849169,0.9283306689,7.4,5.2,,,,,0.0,,,,,,,,-0.060480769100000005,1.6080810519000002,164.0,6,0.9405670166000001,0.0006916981000000001,0.772342968,0.0015181103000000001,0.6388888889000001,0.0256124969,0.0256124969,0.158113883,-1.7964969354,1.1058760272,0.3269569471,1.6300383851,-0.5997866116,,,,,,,9.2958764144,-6.2103159839,0.4677504711,2,1.0130377006,0.5657992195,1.8568259937,-0.0560863242,2.7087884613,0.14800339810000002,4.1200836742,-1.0787977714,0.3851132686,0.0064340122,3.2635874997,0.2938287988,2.1132787712,-1.2154913029,346.0,5.7,5.0,,,,,,,,,,,,1.2879390022,0.3306146058,2.1437935286,-0.4879037793,-0.1604121434,-0.287889294,0.8630796096000001,0.16025963510000002,1.9040011787000002,-0.0975826297,-0.21927642860000002,2717.2716666667,8,7,3784.4166666667,-0.4535961511,-0.2781494096,-0.5420298949,0.8454161012,0.125539208
s489,1.1952416471,0.323016662,1.6816870168,1.6,12.9285714286,0.0666666667,349,11.84,0.1666666667,283,-0.14755990260000001,-1.0827879742,3.664555675,0.42802808400000003,2.2872325404,-0.012122043300000001,0.0004661824,0.0013914375,0.0626962891,4.2896557627,0.3097140724,1.3606333501,0.5,0.33333333330000003,9.5,-0.058333333300000005,0,-0.006666666700000001,-2.75,8.9583333333,0.0378895815,0,0.0021175423,-0.6391362422,0.0515384615,0.9411965812,8.5,6.9,0.8066968788000001,0.5598488682,1.442151937,,0.1388888889,-5.4369125366,-2.8698297515,-0.24725917520000001,3.4966902426,1.2661780344,0.0177551383,2.3833593619,-1.1652624446,3.6348828618,180.0,9,0.881072998,0.0013821334000000002,0.9473144531000001,0.0017275794,0.6388888889000001,0.009797959,0.009797959,0.25,-1.2074602244000001,1.5160920552000001,0.4531356287,1.7853713066,0.0984767341,285.8333333333,2.7424480609,0.30685124150000004,1.8787761424,49.0,186.0,,,0.5571275451000001,5,1.4219303358,0.47124862430000003,2.5522324793999998,-0.6442476761,2.4678990078,0.5035613071,1.9694856660000002,-2.0765274011,0.4133663366,0.010969454600000001,3.9052903764,0.2958554364,1.8734735618,-1.5434178992,384.5,6.0,3.6,295.0,2.8482099345,0.3431177105,1.920987392,290.0,282.1666666667,2.7940361331,0.36305751480000004,1.7561628228,-7.8333333333,95.2046351931,2.3956650082,0.4297562198,2.5278848873,-0.35738555050000004,-0.3704259362,-0.5721833492,1.6741545550999999,0.3954118715,1.7447463831999999,-0.2413086895,-0.0047796916,2746.93,-4,4,6689.9090909091,-0.7150924212,-0.077886124,-0.7764100486000001,0.8593645247,0.3763216695
s490,1.1772250971,0.2535383975,1.2451311014,1.9500000000000002,15.0833333333,0.2,343,11.7916666667,0.2,270,-0.5549813413,-0.6370526452,3.3262713602,0.33543906030000004,1.7458140829,-0.4688979172,0.0009915385,0.0035614929,0.0069716797,1.699140746,0.2228826877,1.184343401,0.6666666667000001,0.0,15.9583333333,0.0125,2,-0.014833333300000001,-3.375,13.625,0.0254237288,2,-0.010481927700000001,-2.2516847049,-0.1571246792,1.0313988787,8.2,6.6,2.6167286789,0.3382123584,2.2250323821,0.1102323726,0.4166666667,1.3832582466,2.2319021966,0.1976700244,4.9247948884,3.530675366,0.0365588673,3.841842273,-1.2083775268,3.5486526974,181.0,8,0.7580966950000001,0.0009994266,0.8355087280000001,0.001336933,0.7222222222,0.0038729833,0.009797959,0.009797959,-0.2257998098,1.6228159693,0.4872788428,1.9665521745999999,-0.704817974,,,,,,,0.6898332912,1.0964325784,0.488760564,11,1.5986729051,0.3078652478,2.4660462031,-0.0630025149,3.0968802016,0.3970148448,1.9001023283,-1.9519715699,0.3611793612,0.0017780984,3.5885796389999998,0.2793468202,1.9470255561,-0.4955427678,309.5,5.2,4.2,266.8333333333,5.4565663251,0.2618726444,2.4521546981,231.8333333333,266.0,3.5674001356,0.21645771900000002,2.3977826252,34.1666666667,51.8668256808,2.8704398397,0.3869203161,2.009937617,-0.8762728643000001,-0.8800947895000001,-0.0689316211,2.0458131601,0.3189290314,1.6150272029,-0.2055496822,-0.7043334974000001,3712.2142857143,-3,7,5353.0833333333,-0.0451570746,0.5333137195000001,0.053391444,0.1675384494,0.3166153661
s491,0.6855456123,0.1186605842,2.074713585,2.0,10.7407407407,0.1,280,8.75,0.2,200,0.11462274900000001,-1.9017939511000002,2.3441883236,0.38397916320000003,1.6861749588000001,-0.2991664322,0.0006660949,0.0045435791,0.0307197266,3.2995014691,0.35706274660000004,1.4827906237000001,0.33333333330000003,0.33333333330000003,5.2916666667,0.0625,0,0.0018333333,-0.2916666667,11.4166666667,0.023044096700000002,0,-0.0021918309,-1.2347083926,0.0241254206,0.7679166082000001,7.2,3.7,,,,,0.1388888889,-1.4492204294,1.3028854114000001,0.42332495000000003,4.4734850373,1.8434274042,0.032157721,2.0733403045,-1.1227206548,3.2129184158,107.0,10,0.6930587530000001,0.0014906277,0.6457630157,0.001379638,0.30555555560000003,0.158113883,0.0250474647,0.0256124969,-0.8832894648,0.4879851149,0.0368183562,1.8200637568,0.39760855510000004,250.0,1.7391541942000002,0.39630076820000004,1.309524995,-25.5,-2.0,,,0.421813152,4,1.0866380221,0.6588784916,2.3698371106,-0.0409553557,2.7452625349,0.4662187366,1.5131199144,-0.6199807358,,,2.0509640609,0.3399532262,1.8158026234,0.24996743030000002,657.0,4.7,3.8,398.8333333333,3.0898243518,0.35523545770000003,1.5372650952,257.0,392.3333333333,2.3418454626000003,0.3321299553,1.5468779832,135.3333333333,0.6941558442,2.3787619524,0.4787106674,1.9829698394,-0.16275852740000002,-0.4507274847,-0.0242901875,0.5981441399,0.09061208970000001,1.9721372489000002,0.3596218887,-0.0495798245,2993.1527777778,10,3,3037.8333333333,,,,0.8256218483000001,0.32002450520000003
s492,0.5336843294,0.0847952953,1.5977947495,1.4,8.6296296296,0.1,223,13.0714285714,0.0666666667,347,-0.1840271793,-0.2741794587,2.8390826220000003,0.3318366505,2.068627664,-1.1030918453,3.7145830078,27.1665507813,0.0023017578,3.8707863524,0.2840668985,1.7800889513,0.5,0.1666666667,5.3333333333,0.033333333300000004,1,-1.7347234760000003e-18,-1.3333333333000001,9.0,0.1,1,-0.0020588235,-2.9117647059,-0.2946720799,0.7685083227,9.5,6.7,1.4039877965,0.4490811839,1.7200702447,-0.9876511920000001,0.1388888889,0.9131129203,2.6770562680000003,0.4181320954,4.4838707464,1.8094592877,0.0100379933,2.6075679777,-1.2083775268,3.5486526974,143.0,5,0.9522460938,0.0007349572,1.0,0.0016732633,0.5,0.25,0.1265219767,0.25,-1.33075519,1.5123196884999999,0.4921887462,1.3785400079,-0.9945650764,369.8333333333,3.2014113524,0.36869521120000004,1.2340402728,13.0,68.5,,,0.5146171273,12,1.8916678593,0.4842439403,2.0133750199,-0.7275065866,3.1323097632,0.4452265684,2.5979181668,-1.4650777877,0.49497487440000004,-0.0031626441,2.1449881447,0.2690503211,1.2291466293,-0.6343311528000001,340.5,5.3,5.1,306.1666666667,4.4463770508,0.3672097919,1.6294600602,282.0,290.8333333333,2.4553468279,0.2568565719,1.7874936476,8.8333333333,90.05352657,2.573119296,0.3627159586,1.7800538365,-0.6847165644000001,,,,,,,,2273.4583333333,-2,8,5499.4166666667,-0.9457421927,0.1105387463,-0.4151057439,0.8140297282000001,0.3243236957
s500,0.9946088727000001,0.0831248071,1.8477873215,2.3,33.0,0.4,588,20.5,0.33333333330000003,397,0.0675576153,-0.6108736159,4.626452968,0.4147763444,2.1465335687,0.1721484013,0.0001688719,0.0008741074000000001,0.0010332031,4.4074851071,0.3056130989,1.1232560747,0.6666666667000001,0.1666666667,7.0833333333,0.025,2,-0.008,-3.5,10.7083333333,-0.0534704904,1,-0.0041546135,-5.1319617623,-0.0036913564,1.0278583375,7.5,6.7,0.767495581,0.4944299904,1.5191585322,-1.3520670916,0.47222222220000004,0.0612328746,1.7766095447999999,0.4847229195,4.3506890982,2.1978167322,0.0975766079,2.3251896914,-1.3646783862,3.2360509786,180.0,7,0.6633827209000001,0.0007012180000000001,0.9786376953,0.0011742963000000001,0.5555555556,0.0038729833,0.0038729833,0.0038729833,-0.7926884443000001,1.4292057177,0.5701878629,1.9190894925,-0.3834311707,310.6666666667,2.9306828615000002,0.3552874471,1.0802675064,58.0,14.0,,,0.3548918861,8,1.2822765508,0.4910721041,2.0939499161,-0.6877624673,2.3733037032,0.37185558500000004,1.8281626841,-1.2837868792,0.4707317073,0.0270542918,3.0407302435,0.3111974541,1.1637400594,-0.6547346313,342.0,7.4,5.1,364.0,3.8703916015,0.3384843495,0.9551614764,,,,,,,,2.7165854548,0.41400786170000003,1.7169186184,-0.6413243652,-0.39605620700000005,0.12121750860000001,2.0965173856,0.4037717106,1.5444371857,0.1738219191,-0.4275425357,4664.8333333333,-14,4,7825.5833333333,,,,0.8484439474000001,0.8580945027
s501,0.4842275306,0.0279015659,1.7452256104,1.7000000000000002,18.16,0.1666666667,438,14.4347826087,0.2333333333,319,-0.3102194392,-2.2998948227,1.916781319,0.46364314240000004,1.4597174236,0.0188138347,4.7312600000000005e-05,0.0023712311,0.0011113281,3.6081325446,0.3369846535,1.3888273312,0.33333333330000003,0.6666666667000001,20.75,-0.0083333333,1,-0.001,-2.0,18.75,-0.09456264780000001,0,0.0026099291,-0.0289598109,0.0155376777,0.8596605235,7.3,6.3,1.6984712517,0.4108164186,1.6668083887,0.23862196030000002,0.75,-3.8658187759000002,-3.0277002904,-0.8231400365,2.8921315195,1.5220132799,0.1203619588,1.668856676,-0.8893284577,4.1867508355,127.0,10,0.6412649155,0.0011374752,0.9980468750000001,0.0017049243000000001,0.7777777778,0.0015811388,0.0004,0.0015811388,-1.0597043356,1.5881948896,0.4165100684,1.9201542251000001,-0.3631988016,394.1666666667,2.4602186443000003,0.3924111676,1.2709005173999999,20.0,72.5,,,0.44832281560000004,12,1.4067941080000002,0.5014277824,1.6393971504,0.4155500742,2.7476841228,0.4459360747,1.6224944222,-1.5696618373,0.3606965174,0.025520821500000002,4.0175786396,0.29559844150000003,2.3557386009,-1.3934152076,384.0,5.9,5.8,383.1666666667,4.3925993882,0.32764433330000003,2.4089922377,309.0,289.1666666667,2.8658498685,0.3015558714,1.9629996342,-19.8333333333,73.6318019625,2.7206904587,0.3957389754,1.6255035095,-0.7431294494,-0.3091670542,0.8846148908,1.4126062654,0.1933389448,1.9912551643,-0.18112345470000002,-0.9937200380000001,2920.8958333333,8,5,4727.0,-0.2269933234,0.7081002218,0.2811234845,0.8539848128,0.20285038130000002
s502,1.0371205825,0.0669262288,1.9340746168,2.35,25.4166666667,0.2,588,12.0,0.1666666667,289,-0.03250728,-1.0874474083,4.6066612224,0.32636040120000004,2.8805104248,-0.7740265068000001,0.0802679443,0.0157124023,0.1228261719,4.0364650107,0.2687864347,1.3569440334,0.33333333330000003,0.5,13.375,0.0208333333,1,-0.0008333333,-5.2916666667,25.6666666667,-0.0565799257,1,-0.0012973978,-2.030669145,0.3097832098,0.9787910629000001,7.3,7.9,2.5426878192,0.6414639127,2.7193680645000002,-0.26838408210000003,0.25,-5.7063845306,-9.5959888644,,,1.5665069258000002,0.2423804296,1.0270845901,-0.8893284577,4.1867508355,228.0,5,,,,,,0.0015811388,0.0038729833,0.0099597577,-0.6910277874,1.7122430535,0.43535677370000003,1.9721125248,-0.2242276783,,,,,,,,,0.6930733877,11,1.8873838072,0.44482237680000003,1.5834837732,-0.7699022328,3.3116519191,0.4046455352,1.8244171071,-0.8311816006,0.46898263030000004,0.0833827543,3.9568536578,0.2633148858,1.6226603659,-1.3291620264000001,341.0,5.9,6.8,,,,,,,,,,,,3.4846859222,0.279331642,2.61781247,-1.3341353646,-0.5981140690000001,-0.4483559372,1.8204267833,0.3004309421,1.7476273783,-0.1121538143,0.21732670880000002,2397.6604166667,1,7,6029.5833333333,-0.1842131526,0.7465617527,-0.0889420682,0.8204108773000001,0.4380570137
s503,1.1548668404,0.2263420243,1.9963537236,2.25,33.8260869565,0.2333333333,741,27.7272727273,0.2666666667,576,-0.27696323030000003,-0.8199881003,4.7343879785,0.38378441080000003,2.961099002,-1.4097381886,0.0005160178000000001,0.032443115200000004,1.0603144531,3.5390567058,0.2866587145,1.7963293832,0.6666666667000001,0.33333333330000003,20.25,7.771561172e-16,2,-0.012,-2.3333333333,23.2916666667,0.1587004405,2,-0.0049162996,-2.0011013216,0.0707390589,1.3651325403,7.2,6.0,2.3620212816,0.5483263531,1.7240936479000002,0.0554326409,0.30555555560000003,2.2842850816,2.3852586829,0.0,5.3201349372,3.2162629267,0.0954583254,4.424216755,-0.9575666758,4.0502743994,149.0,6,0.6687150002000001,0.0009702431,0.7122373581,0.0013903592000000002,0.5555555556,0.0256124969,0.009797959,0.009797959,-0.5050189056000001,1.9416475691000001,0.3899532818,2.7495325879,-0.0052173817,317.8333333333,3.5569842975,0.2642953287,2.0110353132,5.0,26.5,-11.1909728478,19.9282874703,0.6204803124,10,1.5974591986000002,0.5406649962,1.8158206468,-0.6329098631,2.754517881,0.3672061574,2.1522192006,-2.0101850957,0.5839598997000001,0.0171966243,3.0230212146,0.3402611746,1.8036631624,-0.0998660586,296.0,6.7,5.4,353.5,5.6115807535,0.1980120435,3.0666305449,252.3333333333,268.8333333333,3.5278415526,0.3197679217,1.7170668496000001,16.5,-15.2808441558,3.2614479679,0.4227106727,2.5716883333,-1.5397434907,-0.2480260436,0.0113944618,1.2403417427,0.30315519900000004,1.8396357533,-0.1292295978,-0.4093461325,1399.8181818182,0,10,4266.1666666667,-0.2414721287,-0.3680079416,-0.8541610230000001,0.9096090058,0.2542437709
